country,type,country_to,co2,co2_unit,continent_to
Botswana,CO2 Imports,San Marino,0,MtCO2e,Europe
Botswana,CO2 Imports,Sao Tome and Principe,0.030296028099999997,MtCO2e,Africa
Botswana,CO2 Imports,Senegal,0.2463103029,MtCO2e,Africa
Botswana,CO2 Imports,Serbia,1.779409656,MtCO2e,Europe
Botswana,CO2 Imports,Seychelles,0.1406753486,MtCO2e,Africa
Botswana,CO2 Imports,Sierra Leone,0.2023763889,MtCO2e,Africa
Botswana,CO2 Imports,Singapore,3.0045868791500006,MtCO2e,Asia and Oceania
Botswana,CO2 Imports,Slovakia,1.84044931002,MtCO2e,Europe
Botswana,CO2 Imports,Slovenia,0.9097563697,MtCO2e,Europe
Botswana,CO2 Imports,Somalia,0.09774639650000001,MtCO2e,Africa
Botswana,CO2 Imports,South Africa,5660.528734459999,MtCO2e,Africa
Botswana,CO2 Imports,South Korea,25.884536107000006,MtCO2e,Asia and Oceania
Botswana,CO2 Imports,South Sudan,0,MtCO2e,Africa
Botswana,CO2 Imports,Spain,12.124690482478,MtCO2e,Europe
Botswana,CO2 Imports,Sri Lanka,0.6504664933999998,MtCO2e,Asia and Oceania
Botswana,CO2 Imports,Sudan,0,MtCO2e,Africa
Botswana,CO2 Imports,Suriname,0.38453535199999994,MtCO2e,Central and South America
Botswana,CO2 Imports,Sweden,4.0070079873,MtCO2e,Europe
Botswana,CO2 Imports,Switzerland,4.426459947700001,MtCO2e,Europe
Botswana,CO2 Imports,Taiwan,25.946993819319996,MtCO2e,Asia and Oceania
Botswana,CO2 Imports,Tanzania,2.3416481480000004,MtCO2e,Africa
Botswana,CO2 Imports,Thailand,11.74734413201,MtCO2e,Asia and Oceania
Botswana,CO2 Imports,Togo,0.7468671321299999,MtCO2e,Africa
Botswana,CO2 Imports,Trinidad and Tobago,0.8995678169999999,MtCO2e,Central and South America
Botswana,CO2 Imports,Tunisia,0.8616477883999999,MtCO2e,Africa
Botswana,CO2 Imports,Turkey,4.562510974600001,MtCO2e,Europe
Botswana,CO2 Imports,Uganda,0.1890819436,MtCO2e,Africa
Botswana,CO2 Imports,United Kingdom,41.73997829304001,MtCO2e,Europe
Botswana,CO2 Imports,United States of America,139.5384364455,MtCO2e,North America
Botswana,CO2 Imports,Uruguay,0.3050349487,MtCO2e,Central and South America
Botswana,CO2 Imports,Vanuatu,0.0369241143,MtCO2e,Asia and Oceania
Botswana,CO2 Imports,Venezuela,1.7329356016700002,MtCO2e,Central and South America
Botswana,CO2 Imports,Viet Nam,5.5383874090176,MtCO2e,Asia and Oceania
Botswana,CO2 Imports,Zambia,6.175064385400001,MtCO2e,Africa
Botswana,CO2 Imports,Zimbabwe,4.729175672999999,MtCO2e,Africa
Brazil,CO2 Imports,Afghanistan,2.3758398759999997,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Albania,2.907793059,MtCO2e,Europe
Brazil,CO2 Imports,Algeria,6567.349271690001,MtCO2e,Africa
Brazil,CO2 Imports,Andorra,0,MtCO2e,Europe
Brazil,CO2 Imports,Angola,95.91377560299999,MtCO2e,Africa
Brazil,CO2 Imports,Antigua and Barbuda,0.5407949370000001,MtCO2e,Central and South America
Brazil,CO2 Imports,Argentina,14138.784857803852,MtCO2e,Central and South America
Brazil,CO2 Imports,Aruba,6.284290296999998,MtCO2e,Central and South America
Brazil,CO2 Imports,Australia,770.1321097581999,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Austria,438.9604476153,MtCO2e,Europe
Brazil,CO2 Imports,Bahamas,5.05835602051,MtCO2e,Central and South America
Brazil,CO2 Imports,Bangladesh,59.36003272099999,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Barbados,9.390108601000001,MtCO2e,Central and South America
Brazil,CO2 Imports,Belgium,694.092567407,MtCO2e,Europe
Brazil,CO2 Imports,Belize,1.2425795305,MtCO2e,Central and South America
Brazil,CO2 Imports,Benin,24.55430379,MtCO2e,Africa
Brazil,CO2 Imports,Bermuda,0.25440942756000007,MtCO2e,North America
Brazil,CO2 Imports,Bhutan,3.0007654599999998,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Bolivia,3052.714731510001,MtCO2e,Central and South America
Brazil,CO2 Imports,Bosnia and Herzegovina,20.187917401000004,MtCO2e,Europe
Brazil,CO2 Imports,Botswana,2.448402187,MtCO2e,Africa
Brazil,CO2 Imports,Brazil,0,MtCO2e,Central and South America
Brazil,CO2 Imports,British Virgin Islands,1.721383283,MtCO2e,Central and South America
Brazil,CO2 Imports,Brunei Darussalam,13.115462924,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Bulgaria,151.5494013579,MtCO2e,Europe
Brazil,CO2 Imports,Burkina Faso,1.0180548209999998,MtCO2e,Africa
Brazil,CO2 Imports,Burma,3.3287469218,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Burundi,0.8421314106000002,MtCO2e,Africa
Brazil,CO2 Imports,Cambodia,2.90873639,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Cameroon,27.93116286,MtCO2e,Africa
Brazil,CO2 Imports,Canada,1547.193036488232,MtCO2e,North America
Brazil,CO2 Imports,Cape Verde,0.09164759930000001,MtCO2e,Africa
Brazil,CO2 Imports,Cayman Islands,1.351361161,MtCO2e,Central and South America
Brazil,CO2 Imports,Central African Republic,0.7308213482000002,MtCO2e,Africa
Brazil,CO2 Imports,Chad,3.272421018999999,MtCO2e,Africa
Brazil,CO2 Imports,Chile,1408.7025448509999,MtCO2e,Central and South America
Brazil,CO2 Imports,China,31466.516782667863,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Colombia,393.20075397999994,MtCO2e,Central and South America
Brazil,CO2 Imports,Congo,47.303541071699996,MtCO2e,Africa
Brazil,CO2 Imports,Costa Rica,18.170745514,MtCO2e,Central and South America
Brazil,CO2 Imports,Croatia,29.743560597999995,MtCO2e,Europe
Brazil,CO2 Imports,Cuba,45.737377982,MtCO2e,Central and South America
Brazil,CO2 Imports,Cyprus,2.9660307122,MtCO2e,Europe
Brazil,CO2 Imports,Czechia,412.7729936817,MtCO2e,Europe
Brazil,CO2 Imports,Democratic Republic of the Congo,4.688922792999999,MtCO2e,Africa
Brazil,CO2 Imports,Denmark,126.5678439497,MtCO2e,Europe
Brazil,CO2 Imports,Djibouti,1.1194067327000001,MtCO2e,Africa
Brazil,CO2 Imports,Dominican Republic,16.185677287999997,MtCO2e,Central and South America
Brazil,CO2 Imports,Ecuador,70.98838923000001,MtCO2e,Central and South America
Brazil,CO2 Imports,Egypt,493.26467396999993,MtCO2e,Africa
Brazil,CO2 Imports,El Salvador,2.1176648022,MtCO2e,Central and South America
Brazil,CO2 Imports,Eritrea,0.4355204180000001,MtCO2e,Africa
Brazil,CO2 Imports,Eswatini,0.647964132,MtCO2e,Africa
Brazil,CO2 Imports,Ethiopia,17.75161394,MtCO2e,Africa
Brazil,CO2 Imports,Fiji,0.9371502329999999,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Finland,255.49854031,MtCO2e,Europe
Brazil,CO2 Imports,France,1657.7928784417004,MtCO2e,Europe
Brazil,CO2 Imports,French Polynesia,0.31432315479999995,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Gabon,30.160689421250005,MtCO2e,Africa
Brazil,CO2 Imports,Gambia,0.24784503500000002,MtCO2e,Africa
Brazil,CO2 Imports,Germany,5425.666500290507,MtCO2e,Europe
Brazil,CO2 Imports,Ghana,14.046170374,MtCO2e,Africa
Brazil,CO2 Imports,Greece,60.12006199333999,MtCO2e,Europe
Brazil,CO2 Imports,Greenland,0,MtCO2e,North America
Brazil,CO2 Imports,Guatemala,7.268104802099998,MtCO2e,Central and South America
Brazil,CO2 Imports,Guinea,6.958462097000002,MtCO2e,Africa
Brazil,CO2 Imports,Guyana,0.08192126717000003,MtCO2e,Central and South America
Brazil,CO2 Imports,Haiti,1.2210562689999997,MtCO2e,Central and South America
Brazil,CO2 Imports,Honduras,4.508873328699999,MtCO2e,Central and South America
Brazil,CO2 Imports,Hong Kong Special Administrative Region (China),285.3713352109999,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Hungary,235.82584648,MtCO2e,Europe
Brazil,CO2 Imports,Iceland,18.100273581000003,MtCO2e,Europe
Brazil,CO2 Imports,India,7025.038650107001,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Indonesia,869.46733634236,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Ireland,133.34241138700003,MtCO2e,Europe
Brazil,CO2 Imports,Italy,2346.5329018973903,MtCO2e,Europe
Brazil,CO2 Imports,Ivory Coast,38.226597128,MtCO2e,Africa
Brazil,CO2 Imports,Jamaica,5.113130477000001,MtCO2e,Central and South America
Brazil,CO2 Imports,Japan,3531.678576416,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Kenya,4.31006659264,MtCO2e,Africa
Brazil,CO2 Imports,Laos,2.2604920109999997,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Lesotho,0.23243407839999997,MtCO2e,Africa
Brazil,CO2 Imports,Liberia,2.1451746050000002,MtCO2e,Africa
Brazil,CO2 Imports,Libya,301.906913015,MtCO2e,Africa
Brazil,CO2 Imports,Liechtenstein,0,MtCO2e,Europe
Brazil,CO2 Imports,Luxembourg,61.975254911899995,MtCO2e,Europe
Brazil,CO2 Imports,Macao Special Administrative Region (China),2.1126121173999994,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Macedonia,23.9497849,MtCO2e,Europe
Brazil,CO2 Imports,Madagascar,2.665965526,MtCO2e,Africa
Brazil,CO2 Imports,Malawi,1.8421779720000002,MtCO2e,Africa
Brazil,CO2 Imports,Malaysia,1334.824044504,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Maldives,0.980343901,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Mali,6.443253705999999,MtCO2e,Africa
Brazil,CO2 Imports,Malta,13.315082946,MtCO2e,Europe
Brazil,CO2 Imports,Mauritania,10.837006151799999,MtCO2e,Africa
Brazil,CO2 Imports,Mauritius,2.8245075542,MtCO2e,Africa
Brazil,CO2 Imports,Mexico,1435.8761132057994,MtCO2e,North America
Brazil,CO2 Imports,Monaco,0,MtCO2e,Europe
Brazil,CO2 Imports,Mongolia,49.16366245299999,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Montenegro,0,MtCO2e,Europe
Brazil,CO2 Imports,Morocco,194.3242313,MtCO2e,Africa
Brazil,CO2 Imports,Mozambique,3.9330280018999995,MtCO2e,Africa
Brazil,CO2 Imports,Namibia,3.511589395,MtCO2e,Africa
Brazil,CO2 Imports,Nepal,4.047662059999998,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Netherlands,1051.95584513,MtCO2e,Europe
Brazil,CO2 Imports,New Caledonia,2.487471848,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,New Zealand,81.31277168427002,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Nicaragua,1.8804299925,MtCO2e,Central and South America
Brazil,CO2 Imports,Niger,1.4836336570000004,MtCO2e,Africa
Brazil,CO2 Imports,Nigeria,2083.1391767960004,MtCO2e,Africa
Brazil,CO2 Imports,North Korea,3578.8189234,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Norway,149.96004032,MtCO2e,Europe
Brazil,CO2 Imports,Pakistan,135.44421205499998,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Panama,25.819699386889997,MtCO2e,Central and South America
Brazil,CO2 Imports,Papua New Guinea,21.682890608100006,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Paraguay,344.339829643,MtCO2e,Central and South America
Brazil,CO2 Imports,Philippines,272.98637565297986,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Poland,606.545972577,MtCO2e,Europe
Brazil,CO2 Imports,Portugal,254.436077705,MtCO2e,Europe
Brazil,CO2 Imports,Romania,159.27826905600003,MtCO2e,Europe
Brazil,CO2 Imports,Rwanda,0.4772190670000001,MtCO2e,Africa
Brazil,CO2 Imports,Samoa,0.1951028454,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,San Marino,0,MtCO2e,Europe
Brazil,CO2 Imports,Sao Tome and Principe,0.11782654840000001,MtCO2e,Africa
Brazil,CO2 Imports,Senegal,4.87951156,MtCO2e,Africa
Brazil,CO2 Imports,Serbia,5.91238044,MtCO2e,Europe
Brazil,CO2 Imports,Seychelles,0.7036090319999999,MtCO2e,Africa
Brazil,CO2 Imports,Sierra Leone,0.8708162020000001,MtCO2e,Africa
Brazil,CO2 Imports,Singapore,154.9893107579,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Slovakia,90.61838356,MtCO2e,Europe
Brazil,CO2 Imports,Slovenia,63.648944910000004,MtCO2e,Europe
Brazil,CO2 Imports,Somalia,0.439271958,MtCO2e,Africa
Brazil,CO2 Imports,South Africa,2228.9950006709996,MtCO2e,Africa
Brazil,CO2 Imports,South Korea,2822.64549914,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,South Sudan,0,MtCO2e,Africa
Brazil,CO2 Imports,Spain,1859.2007849632098,MtCO2e,Europe
Brazil,CO2 Imports,Sri Lanka,18.6504668283,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Sudan,0,MtCO2e,Africa
Brazil,CO2 Imports,Suriname,3.7519144190000002,MtCO2e,Central and South America
Brazil,CO2 Imports,Sweden,276.55470656,MtCO2e,Europe
Brazil,CO2 Imports,Switzerland,358.93637657,MtCO2e,Europe
Brazil,CO2 Imports,Taiwan,1917.1347568243,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Tanzania,5.3305901900000014,MtCO2e,Africa
Brazil,CO2 Imports,Thailand,760.4689560071001,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Togo,6.436619191599999,MtCO2e,Africa
Brazil,CO2 Imports,Trinidad and Tobago,504.65754495,MtCO2e,Central and South America
Brazil,CO2 Imports,Tunisia,123.062807359,MtCO2e,Africa
Brazil,CO2 Imports,Turkey,304.019802747,MtCO2e,Europe
Brazil,CO2 Imports,Uganda,1.489502415,MtCO2e,Africa
Brazil,CO2 Imports,United Kingdom,1531.9789558553002,MtCO2e,Europe
Brazil,CO2 Imports,United States of America,23044.378057639995,MtCO2e,North America
Brazil,CO2 Imports,Uruguay,391.7740792672,MtCO2e,Central and South America
Brazil,CO2 Imports,Vanuatu,0.169817699,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Venezuela,2115.1667806039995,MtCO2e,Central and South America
Brazil,CO2 Imports,Viet Nam,203.783173219606,MtCO2e,Asia and Oceania
Brazil,CO2 Imports,Zambia,6.169099285599999,MtCO2e,Africa
Brazil,CO2 Imports,Zimbabwe,9.391995974,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Afghanistan,0.13797920160000002,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Albania,0.11973305750000003,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Algeria,0.6257483643999998,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Andorra,0,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Angola,0.1301777696,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Antigua and Barbuda,0.6812712499,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Argentina,0.8853580169813301,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Aruba,0.05651106000000001,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Australia,2.07884857593,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Austria,0.526085886832,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Bahamas,0.19121611527199997,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Bangladesh,0.1898225122,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Barbados,1.8753544402999998,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Belgium,0.5297390825,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Belize,0.13368301493,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Benin,0.17777828680000005,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Bermuda,0.016618422329999997,MtCO2e,North America
British Virgin Islands,CO2 Imports,Bhutan,0.22416364600000002,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Bolivia,0.22558212774000005,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Bosnia and Herzegovina,0.6060647647,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Botswana,0.17687537429999994,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Brazil,2.16334831358,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,British Virgin Islands,0,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Brunei Darussalam,0.1279974982,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Bulgaria,1.2641858543200002,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Burkina Faso,0.0739842563,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Burma,0.06418581167,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Burundi,0.07414307846000001,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Cambodia,0.17569864899999998,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Cameroon,0.12321857440000002,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Canada,1.8017867453697698,MtCO2e,North America
British Virgin Islands,CO2 Imports,Cape Verde,0.0131080455,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Cayman Islands,0.0268819448,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Central African Republic,0.026784128170000015,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Chad,0.1506355388,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Chile,0.36503336038199996,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,China,18.286432486779997,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Colombia,0.23006050791,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Congo,0.07159983579999998,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Costa Rica,0.04961511566,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Croatia,0.1533625024,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Cuba,0.1392530413,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Cyprus,0.06336548569000001,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Czechia,3.01726439238,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Democratic Republic of the Congo,0.06051614050000002,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Denmark,0.22595959529,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Djibouti,0.16955951891000004,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Dominican Republic,0.08728087720000001,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Ecuador,0.37236503480000005,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Egypt,0.46566440620000005,MtCO2e,Africa
British Virgin Islands,CO2 Imports,El Salvador,0.057100219069999986,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Eritrea,0.06415910364,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Eswatini,0.041836768600000004,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Ethiopia,1.1682327060000002,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Fiji,0.06610014700000001,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Finland,0.3164181365,MtCO2e,Europe
British Virgin Islands,CO2 Imports,France,1.3583071429449998,MtCO2e,Europe
British Virgin Islands,CO2 Imports,French Polynesia,0.025363224700000003,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Gabon,0.044177552377999994,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Gambia,0.032836992399999994,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Germany,3.8599221731646445,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Ghana,0.15428337379999998,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Greece,0.268516225059,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Greenland,0,MtCO2e,North America
British Virgin Islands,CO2 Imports,Guatemala,0.13552124024,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Guinea,0.06958279390000001,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Guyana,0.0073714131560000005,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Haiti,0.05542726480000001,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Honduras,0.08691018818,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Hong Kong Special Administrative Region (China),0.3107366365875,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Hungary,0.35429252489999996,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Iceland,0.0771217496,MtCO2e,Europe
British Virgin Islands,CO2 Imports,India,6.068483571289999,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Indonesia,2.1226745223694,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Ireland,0.19562900876999995,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Italy,3.841132653869,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Ivory Coast,0.12552928400000002,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Jamaica,0.3043574662000001,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Japan,4.54826821175,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Kenya,0.1017330309956,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Laos,0.21064362900000005,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Lesotho,0.02207259139,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Liberia,0.06594996539999999,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Libya,0.26106726732999996,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Liechtenstein,0,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Luxembourg,0.13550863462999999,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Macao Special Administrative Region (China),0.03515871459,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Macedonia,0.5589733006000001,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Madagascar,0.0525218415,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Malawi,0.1512862367,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Malaysia,1.2410347114699998,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Maldives,0.1168864124,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Mali,0.04209479269999999,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Malta,0.5656705849000002,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Mauritania,0.11138386814000001,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Mauritius,0.13870218011000002,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Mexico,1.1242037333501802,MtCO2e,North America
British Virgin Islands,CO2 Imports,Monaco,0,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Mongolia,0.45338551703999996,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Montenegro,0,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Morocco,0.20176716919999996,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Mozambique,0.11209341604999998,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Namibia,0.0931555151,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Nepal,0.045401862800000005,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Netherlands,1.9884660265319996,MtCO2e,Europe
British Virgin Islands,CO2 Imports,New Caledonia,0.07911741920000001,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,New Zealand,0.36198628794499,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Nicaragua,0.07940846802999997,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Niger,0.05069978890000001,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Nigeria,0.24834165815999998,MtCO2e,Africa
British Virgin Islands,CO2 Imports,North Korea,0.9266936729999998,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Norway,0.4879323802300001,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Pakistan,0.2816389149000001,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Panama,0.07083512484299996,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Papua New Guinea,0.14266409387,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Paraguay,0.125050438206,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Peru,0.13867726428000002,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Philippines,1.1316745895205398,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Poland,3.5270543725999994,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Portugal,0.3649811298099999,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Romania,0.5829212735,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Rwanda,0.03996678020000001,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Samoa,0.0210262307,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,San Marino,0,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Sao Tome and Principe,0.014125677610000002,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Senegal,0.1025509596,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Serbia,1.0009076700000001,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Seychelles,0.0480727877,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Sierra Leone,0.08374547690000002,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Singapore,0.249934475199,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Slovakia,1.01645819972,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Slovenia,0.25828520539999994,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Somalia,0.06014502959999999,MtCO2e,Africa
British Virgin Islands,CO2 Imports,South Africa,5.296613386062001,MtCO2e,Africa
British Virgin Islands,CO2 Imports,South Korea,2.18163927135,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,South Sudan,0,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Spain,1.5133556767129999,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Sri Lanka,0.06279990134,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Sudan,0,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Suriname,0.1956559179,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Sweden,0.30954322166000015,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Switzerland,0.35511072774999997,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Taiwan,39.07248727598,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Tanzania,0.460980518,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Thailand,4.29189075349,MtCO2e,Asia and Oceania
British Virgin Islands,CO2 Imports,Togo,0.15449780063000004,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Trinidad and Tobago,5.93962272,MtCO2e,Central and South America
British Virgin Islands,CO2 Imports,Tunisia,0.15807167360000002,MtCO2e,Africa
British Virgin Islands,CO2 Imports,Turkey,3.6906528532000005,MtCO2e,Europe
British Virgin Islands,CO2 Imports,Uganda,0.0952921898,MtCO2e,Africa
British Virgin Islands,CO2 Imports,United Kingdom,3.2520344145129996,MtCO2e,Europe
British Virgin Islands,CO2 Imports,United States of America,21.235306526870005,MtCO2e,North America
British Virgin Islands,CO2 Imports,Uruguay,0.13158514823,MtCO2e,Central and South America
