Report generated on: 02-06-2025 11:54:11
"API","","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.36-12-CHE-MTOE.A","        Switzerland","0","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.0005159071364879148","0.0006878761819838864","0.0006878761819838864","0.0007738607047318723","0.0009458297502278439","0.0010318142729758297","0.0012037833184718012","0.0014617368867157587","0.0014617368867157587","0.0016337059322117304","0.0019776440232036735","0.002321582114195617","0.0029234737734315174","0.0042992261373992905","0.008082545138310665","0.014445399821661615","0.02579535682439574","0.0429922613739929","0.07239896815380405","0.09621668095499612","0.11461736882306507","0.1447291486894097","0.1672484951971072","0.18724849518828868","0.22344445389975803","0.24436825440643936","0.3265725278009759","0.3799656060233493"
"INTL.36-12-SYR-MTOE.A","        Syria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0003439380909919432","0.001719690454959716","0.004987102319383176","0.008770421320294552","0.008770421320294552"
"INTL.36-12-TWN-MTOE.A","        Taiwan","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00002579535682439574","0.00002579535682439574","0.0000429922613739929","0.00005159071364879148","0.0000859845227479858","0.0001289767841219787","0.00018916595004556878","0.00038693035236593614","0.0007824591570066708","0.001865864143631292","0.005296646601275925","0.01374892518740293","0.02760963025437824","0.045468615629134894","0.07311263969261234","0.09535683572751626","0.14337919168226634","0.23247635415372922","0.3453052449036362","0.5223301803371894","0.6853138432059964","0.9180557080216895","1.109947521350665"
"INTL.36-12-TJK-MTOE.A","        Tajikistan","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.00009290266547924324","0.0000859845227479858"
"INTL.36-12-TZA-MTOE.A","        Tanzania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0006018916592359006","0.0006878761819838864","0.0007738607047318723","0.0012037833184718012","0.001719690454959716","0.0019776440232036735","0.0028374892506835316","0.003439380909919432","0.00266552020518756","0.0024075666369436023","0.00266552020518756","0.00266552020518756","0.00266552020518756","0.00266552020518756"
"INTL.36-12-THA-MTOE.A","        Thailand","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0002579535682439574","0.0007738607047318723","0.001719690454959716","0.008168529661058651","0.042820292328496934","0.10808254509421816","0.16620808247185656","0.20447119509471023","0.2903697333199481","0.3906276868440995","0.3901117797076116","0.44247635406113495","0.4325881339451166","0.43121238158114883","0.43121238158114883","0.4529664658363892"
"INTL.36-12-BHS-MTOE.A","        The Bahamas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000429922613739929","0.00005159071364879148","0.00007738607047318723","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.00018056749777077018","0.0003439380909919432","0.000429922613739929","0.0005159071364879148","0.000859845227479858","0.0015477214094637445","0.0015477214094637445"
"INTL.36-12-TLS-MTOE.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858"
"INTL.36-12-TGO-MTOE.A","        Togo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00002579535682439574","0.00005159071364879148","0.00006018916592359006","0.00007738607047318723","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0007738607047318723","0.0010318142729758297","0.001289767841219787","0.006276870160602964","0.008856405843042538","0.009458297502278439"
"INTL.36-12-TON-MTOE.A","        Tonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0002579535682439574","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.0005159071364879148","0.0006018916592359006","0.0006878761819838864","0.0006878761819838864","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006"
"INTL.36-12-TTO-MTOE.A","        Trinidad and Tobago","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.000429922613739929","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159834047595923","0.0005159071364879148"
"INTL.36-12-TUN-MTOE.A","        Tunisia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0001719690454959716","0.000429922613739929","0.0012037833184718012","0.0029234737734315174","0.005588993978619078","0.009372312979530452","0.011435941525482112","0.0072226999108308074","0.010232158207010312","0.01289767841219787","0.018486672390816947","0.02742906275660747","0.04230438519200901"
"INTL.36-12-TUR-MTOE.A","        Turkiye","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0014617368867157587","0.016423043844865287","0.08711091999598441","0.2422871881992744","0.6453568354850074","0.7691917451466567","0.9211779875559963","1.163155631473378","1.439839801600736","1.7879991737602077"
"INTL.36-12-TKM-MTOE.A","        Turkmenistan","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-TCA-MTOE.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0003439380909919432","0.000429922613739929","0.000429922613739929"
"none","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.36-12-USIQ-MTOE.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.36-12-VIR-MTOE.A","        U.S. Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00006018916592359006","0.00007738607047318723","0.00010318142729758296","0.0006190885637854978","0.0011435941525482112","0.0011435941525482112","0.0006190885637854978","0.0012037833184718012","0.0012037833184718012","0.0012037833184718012","0.0014703353389905573","0.0015106734301163654","0.0016337059322117304"
"INTL.36-12-UGA-MTOE.A","        Uganda","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0003439380909919432","0.0006878761819838864","0.0009458297502278439","0.0014617368867157587","0.0018056749777077019","0.0018916595004556877","0.0020636285459516594","0.0021496130686996452","0.002321582114195617","0.002493551159691588","0.0027515047279355457","0.003353396387171446","0.00533104041037512","0.006104901115106992","0.011006018911742183","0.012037833184718013","0.010748065343498226","0.012639724843953913","0.012639724843953913"
"INTL.36-12-UKR-MTOE.A","        Ukraine","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.002579535682439574","0.028632846075079273","0.04901117796635191","0.036887360258885914","0.04101461735078923","0.04221840066926103","0.06354256231076151","0.0944969905000364","0.2521926052198424","0.5132416162827272","0.5644883918405268","0.3612209800642884","0.3953568355952387"
"INTL.36-12-ARE-MTOE.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005159071364879148","0.0015477214094637445","0.0018916595004556877","0.0019776440232036735","0.007308684433578794","0.0254514187334038","0.025709372301647757","0.027171109188363515","0.06405846944724942","0.10300945825208699","0.3143594151666361","0.4458297504483064","0.5375752362204073","0.6657781596376541","0.6878761819838864"
"INTL.36-12-GBR-MTOE.A","        United Kingdom","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0003439380909919432","0.0006878761819838864","0.0009458297502278439","0.0012037833184718012","0.0014617368867157587","0.0018056749777077019","0.0036113499554154037","0.021066208073256522","0.11676698189176472","0.1732588133371914","0.34875322426583044","0.647893378906073","0.8938177124175872","0.9855116074760393","1.0958555455185295","1.082897677940408","1.1323559754250494","1.0441530519901656","1.1908158722178457","1.1348872221995139"
"INTL.36-12-USA-MTOE.A","        United States","1.3228582236605577","1.4102165105446554","1.462592191496059","1.5074097887873654","1.5543484847981612","1.5978956706599625","1.6227639731325518","1.6392865287948868","1.617112464200605","1.599051676013974","1.5626199936572254","1.4955586801432965","1.435558136655131","1.3891995600857334","1.3499459283990023","1.3360988873299329","1.3088532820476455","1.3631697335519668","1.435024434832909","1.5395811300103437","1.5755979013466057","1.7098652747395817","1.9183530856177684","2.363633551638216","3.015136815038254","4.058379559509744","4.9435211463133015","6.322280144027164","8.281157071164559","9.667421258628284","10.829433939586163","12.884917851628726","15.796674035706133","19.2666554882791","22.183828195241322"
"INTL.36-12-URY-MTOE.A","        Uruguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0003439380909919432","0.004213241614651304","0.012983662934945857","0.023129836619208182","0.03559759241766612","0.03645743764514598","0.03972484950956944","0.04153052448727714","0.04316423041948887","0.04221840066926103"
"INTL.36-12-UZB-MTOE.A","        Uzbekistan","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0001719690454959716","0.00018916595004556878","0.0003955288046407347","0.0005417024933123106","0.0005846947546863034","0.0005846947546863034","0.0005846947546863034","0.004213241614651304","0.03748925191812181","0.03869303523659361"
"INTL.36-12-VUT-MTOE.A","        Vanuatu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00001719690454959716","0.00002579535682439574","0.00003439380909919432","0.00006878761819838864","0.00024075666369436025","0.00038693035236593614","0.0005159071364879148","0.0005846947546863034","0.0005846947546863034","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006"
"INTL.36-12-VEN-MTOE.A","        Venezuela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0001719690454959716","0.0003439380909919432","0.0003439380909919432","0.000429922613739929","0.0005159071364879148","0.0006018916592359006","0.0006018916592359006","0.0005159071364879148","0.0007738607047318723","0.0007738607047318723","0.0007738607047318723","0.0008254514183806637","0.0008232228715200814"
"INTL.36-12-VNM-MTOE.A","        Vietnam","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.000429922613739929","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0007738607047318723","0.009028374888538509","0.4293207220806931","0.8233018053119641","2.3895958716892736","2.441702492474553","2.456991450077442"
"INTL.36-12-WAK-MTOE.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-ESH-MTOE.A","        Western Sahara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-YEM-MTOE.A","        Yemen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.000429922613739929","0.000859845227479858","0.009974204638766353","0.0133276010259378","0.016680997413109248","0.04161650901002513","0.04161650901002513","0.042132416146513044","0.042906276851244915","0.04393809112422074","0.04471195182895262"
"INTL.36-12-ZMB-MTOE.A","        Zambia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00001719690454959716","0.00001719690454959716","0.0000859845227479858","0.010146173684262325","0.01289767841219787","0.0127257093667019","0.01229578675296197","0.012639724843953913"
"INTL.36-12-ZWE-MTOE.A","        Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00003439380909919432","0.0001719690454959716","0.0002579535682439574","0.000429922613739929","0.0006878761819838864","0.0007738607047318723","0.0009458297502278439","0.0010318142729758297","0.0014617368867157587","0.0020636285459516594","0.0015477214094637445","0.002493551159691588","0.0027171109188363516"
