Report generated on: 02-06-2025 11:50:48
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.53-1-TWN-TBPD.A","        Taiwan","","","","","","","","9","10","8","8","8","6","-2.2","0.0714944902","-2.7","-5.3","-5.4","-6.1","-4.6","2","1","1","1","1","1","1","1","1","0.8823095890410959","0.7885589041095891","10.56285519125683","15.719194520547946","20.704","26.283","15.5049","24.7877","23.6187","20.1726","22.6993","25.8934","25.4352","23.6072","22.2658","23.7574","24.0301","24.3594","23.0721","25.15603805217253","24.81791607900071","25.382701274568475"
"INTL.53-1-TJK-TBPD.A","        Tajikistan","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","1.3","1","1","0.797","0.598","0.52","0.5","0.4","0.4","0.326","0.309","0.352","0.355","0.3345123287671233","0.30293698630136984","0.27635616438356164","0.2381201693989071","0.2223205205479452","0.219246","0.21909","0.19184590163934426","0.192","0.19821","0.17618643835616438","0.17474","0.31052","0.31045","0.31037","0.31068","0.31018146364968024","0.3102625001644544","0.31110982027416906"
"INTL.53-1-TZA-TBPD.A","        Tanzania","","","","","","","","0","0","0","0","0","0","0.0166217158904109","0.0782473605890411","0.0320238373046448","-0.2","-0.2","-0.1","-0.0018153290033115","","","","","","","","","","","","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-THA-TBPD.A","        Thailand","","","","","","","","1.3","2.3","12","18","30","53","52","49","53","51","58","61","67","67.83013698630137","108.66","104.378","136.683","141.98931506849314","149.18485479452056","156.88359726027397","194.08459289617485","205.9136712328767","222.56730410958903","234.98499452054796","251.50759016393442","308.65284109589044","342.8583232876712","360.55195342465754","387.17796229508195","410.7629835616438","420.15366301369863","445.0469095890411","485.47056284153007","492.7751835616438","493.03984246575345","514.3807630136986","524.6818901639344","536.3401731506849","519.5000698630137","525.0202082191781","488.631918579235","460.59804743775123","420.959867764078","408.6611635735182"
"INTL.53-1-BHS-TBPD.A","        The Bahamas","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-TLS-TBPD.A","        Timor-Leste","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","","","","47.91544535519126","89","107","93","102","98","88","100","108","70","45","45","30","21","15","23","14","12","10","5"
"INTL.53-1-TGO-TBPD.A","        Togo","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-TON-TBPD.A","        Tonga","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-TTO-TBPD.A","        Trinidad and Tobago","","","","","","","","214","243","183","163","173","178","166","156","156","153","149","152","140","124.56712328767124","142","142","141","134.57534246575344","133.6270301369863","140.97938356164383","138.0474480874317","133.99707123287672","153.93270684931508","163.45531780821918","151.01737704918034","170.50478630136988","180.15233150684932","156.62859178082192","157.13492076502732","156.36385753424656","148.7203","141.9062493150685","121.18425409836065","118.52607671232877","115.05906575342466","109.3333698630137","97.22859508196721","99.28320684923561","87.9798026727096","82.81268296953698","76.62429172848087","81.62328915182522","78.7586079412988","72.72641576072216"
"INTL.53-1-TUN-TBPD.A","        Tunisia","","","","","","","","110","118","120","120","120","114","111","109","108","110","98","109","114","102","94","92","89","81","85","84","78","73.25","76","68","71.905","72.748","70.802","97.584","85.50711202185792","81.01081369863014","78.8695602739726","67.14014246575343","65.8292868852459","63.72494520547945","53.199260273972605","39.716","41.725","42.41320547949863","40.388021917849315","37.700137958454796","34.79866393434153","42.02238619787097","36.44648465301859","34.39829522744603"
"INTL.53-1-TUR-TBPD.A","        Turkiye","","","","","","","","41","44","46","41","40","40","45","48","46","53","70","85","81","","","","","","","","","","","45.28488493150685","43.74744262295082","45.792586301369866","44.49109589041096","45.93872602739726","48.43869945355191","53.600379452054796","55.59848630136986","54.61548630136986","55.9519306010929","55.56913561643836","55.67153287671233","61.16018904109589","62.81476775956284","65.38740273972603","70.3359794520548","75.12263561643836","78.42659945355192","84.39849594178786","86.92746084849836","97.12681297883836"
"INTL.53-1-TKM-TBPD.A","        Turkmenistan","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","110","80.22191780821917","73.5","76.5","88.43715846994536","116.99643835616439","150.97671232876712","157.4191589041096","158.18852459016392","176.65616438356165","189.176698630137","219","219.864","210.843","186.74","205.184","189.33076284153006","197.5531191780822","215.58524707762555","225.44309589040995","246.22731038251302","255.7982118721461","263.16645410958847","277.8971931506849","265.5220885245902","270.124006667","269.15593621","251.515376667","240.010846453","252.72998070492432","255.0183786557563","274.67961556871467"
"INTL.53-1-TCA-TBPD.A","        Turks and Caicos Islands","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"none","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-USIQ-TBPD.A","        U.S. Pacific Islands","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-VIR-TBPD.A","        U.S. Virgin Islands","","","","","","","","0","0","0","-1","-0.6","0.2","-5.5","-4.1","-3","-4.5","-0.8","0.6","0.4","","","","","","","","","","","","17.619","17.579","17.623","16.868","16.645","16.767","14.396","16.553","8.085","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-UGA-TBPD.A","        Uganda","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-UKR-TBPD.A","        Ukraine","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","82","85","92","90","90","92","87","83.90251232876712","81.559","82.123","82.859","86.612","95.406","97.962","105.937","106.422","99.08491147540984","92.63980410958904","82.40674246575342","78.42943561643835","79.82397213114754","73.53974246575342","64.75313561643836","59.941813698630135","56.563037158469946","55.812043835616436","58.382327397260276","62.04572191780822","61.17640765027323","61.54828776007379","18.317687925162037","7.245311526236164"
"INTL.53-1-ARE-TBPD.A","        United Arab Emirates","1532.6575342465753","1678.9178082191781","1663.876712328767","1936.0846994535518","1999.054794520548","1830.8328767123287","1831.4657534246576","1708.7267759562842","1474.021917808219","1249.986301369863","1148.6301369863013","1145.9153005464482","1193.3972602739725","1330.0328767123287","1540.7260273972602","1565.068306010929","1860.1397260273973","2117.001093150685","2385.999687671233","2266.1464598390035","2458.66301369863","2920.19182739726","2880.204723287671","2939.7450109289616","3008.403180821918","2996.0295890410957","2742.6575342465753","2622.3688524590166","2574.832876712329","2405.671232876712","2749.794520547945","2849.3266229508195","3003.5855616438357","3157.797397260274","3061.372780821918","3045.9777273224045","2793.8243","2813.4896","3214.290482191781","3398.917857377049","3439.4606","3541.9293808219177","3676.0670547945206","3767.7945732240437","3723.650682191781","3786.2396520547945","4130.048391061195","3780.366210183615","3785.8838042898337","4236.766645862818","4162.79175993091"
"INTL.53-1-GBR-TBPD.A","        United Kingdom","2","2","11.887671232876713","245.23224043715848","768.2520547945205","1082.3260273972603","1568.0438356164384","1621.967213114754","1811.1342465753426","2065.0219178082193","2291.2602739726026","2479.74043715847","2529.6575342465753","2539.1013698630136","2405.923287671233","2232.0491803278687","1801.9561643835616","1819.999912328767","1797.0010465753426","1825.3825136612022","2138.6328767123287","2705.2580383561644","2791.6018328767123","2774.070557377049","2747.940701369863","2840.480095890411","2929.342476712329","2694.430762295082","2493.0547506849316","2482.390093150685","2279.138989041096","2104.998450819672","1902.4374246575342","1730.4653287671233","1721.9028630136986","1588.0667174863388","1501.5123712328766","1403.5470260273974","1159.0271616438356","998.7935021857924","921.9277835616439","910.3523575342466","1009.1588931506849","1066.117868852459","1053.258559327833","1155.123572043567","1180.1549493407726","1098.5389935371913","936.619786243637","883.0518833448116","798.0975717348083"
"INTL.53-1-USA-TBPD.A","        United States","9207.953295890411","8774.205438356164","8374.736961643835","8131.639273224044","8244.5616","8707.440994520548","8551.534142465753","8596.625756830601","8571.572515068494","8648.53434520548","8687.64102739726","8878.950702185792","8971.377997260273","8680.142490410959","8348.978024657534","8139.6885109289615","7613.0767095890415","7355.307356164383","7416.545101369863","7171.124524590164","9601.818243835616","9412.965372602739","9399.984709589042","9444.3515","9460.751139726028","9277.924380821918","8993.560693150685","9057.994535054644","8957.117805835616","8998.361643835615","8765.684931506848","8722.338803278688","8327.13610958904","8314.31958630137","8466.319460273973","8563.53169398907","9136.949257534246","9698.1130630137","10150.896002739726","11142.537295081967","12395.427780821918","14157.73210410959","15154.876602739727","14849.860792349727","15673.331663013698","17909.764","19471.199202739725","18609.48106010929","19035.744416438356","20382.603556164384","21972.729956164385"
"INTL.53-1-URY-TBPD.A","        Uruguay","","","","","","","","0","0","0","0","0","0","0.2","0.2","0.1","0.084541723134507","0.2","0.3","0.3","","","","","","","","","","","","0.936","0.976","1.037","0.963","0.9621999999999999","0.6808000000000001","1.1993","1.3558","1.541","1.9043999999999999","2.1041","1.894","1.8991","1.946","1.9649","2.0281","1.9718","1.4628508419820676","1.448064336779434","1.4727364163961645"
"INTL.53-1-UZB-TBPD.A","        Uzbekistan","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","66","78.73150684931507","140","166","168","175","183.27397260273972","188.52564383561645","174.648","167.717","165.512","154","218.007","165.80424657534246","156.65813698630137","145.495","143.8214","118.6835301369863","76.4605","72.3024","64.407","61.2992","67.2519","67.2081","63.1717","47.24710821917808","44.15024931506849","41.33179863013699","39.18538743169399","37.52362759210924","62.116483281453895","65.6745076592833"
"INTL.53-1-VUT-TBPD.A","        Vanuatu","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-VEN-TBPD.A","        Venezuela","3365.9945205479453","2976.076712328767","2345.731506849315","2294.2131147540986","2238.0164383561646","2164.945205479452","2355.8301369863016","2168.3387978142077","2101.980821917808","1894.9287671232876","1800.9479452054795","1798.0601092896175","1677.1780821917807","1787.041095890411","1751.9506849315069","1903","1906.978082191781","2136.998920547945","2374.9984767123287","2370.780731266477","2473.054794520548","2660.7301506849317","3017.62","3219.0279508196722","3473.4760958904108","3405.1790410958906","3093.821917808219","3219.6842185792348","3141.5956328767124","2751.781991780822","2505.7284794520547","2837.13656010929","3113.44182739726","3037.2061424657536","3014.4248876712327","2700.9988","2708.232","2597.7774","2682.4397","2683.969","2682.5822","2684.0398","2577.4541452054796","2330.1895907103826","2066.046794520548","1539.3161178082191","927.7052712328767","552.8571579234973","613.9243055449448","742.646966915804","809.707899019714"
"INTL.53-1-VNM-TBPD.A","        Vietnam","","","","","","","","0","0","0","0","0","0","0.8","5","15","32","50","80","106","126.3013698630137","142.18493150684932","152.7945205479452","175.49726775956285","202.22739726027396","249.8082191780822","312.3095890410959","333.2952349726776","346.72564383561644","347.10690410958904","359.97605205479454","380.8991857923497","371.056402739726","365.7438","323.1175671232877","311.74590163934425","342.2682917808219","311.94725068493153","315.11156712328767","344.2301480874317","346.79001232876715","318.859497260274","369.445995890411","336.55252677595627","288.24348126272326","257.18903274230956","240.20555026721644","214.50454645722678","206.04667127496558","201.0471883473343","194.93570554091343"
"INTL.53-1-WAK-TBPD.A","        Wake Island","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-ESH-TBPD.A","        Western Sahara","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.53-1-YEM-TBPD.A","        Yemen","","","","","","","","0","0","0","0","0","0","8.6","19","172","193","191","194","181","223.5095890410959","346.5958767123288","352.678","356.19316393442625","374.4028082191781","381.0011917808219","403.427","449.5018333333333","452.72997260273974","457.3411890410959","450.8732273972603","447.39291530054646","445.39822739726026","420.43126301369864","368.6993315068493","337.78464918032785","325.26579589041097","326.62752602739727","230.75195753424657","186.24664153005463","203.9996904109589","156.25273383561643","35.60324657534247","18.49079180327869","32.2295","47.2322","62.73284246575342","58.49828306010929","57.09958303943764","48.8046718087534","15.245720467327754"
"INTL.53-1-ZMB-TBPD.A","        Zambia","","","","","","","","0","0","0","0","0","0","0.1","0.2","0.5","0.2","0.1","0.2","0.1","","","","","","","","","","","","0.15","0.159","0.159","0.19","0.1343","0.1229","0.1443","0.1522","0.1611","0.1271","0.145","0.1318","0.1278","0.1331","0.1347","0.1366","0.1292","0.14129901343144388","0.1393392802733073","0.14261940166224657"
"INTL.53-1-ZWE-TBPD.A","        Zimbabwe","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0.04","0.06","0","0","0.12","0.039","0.681","0.724","0.819","0.8","0.8","0.8","0.8","0.8","0.8","0.8"
