Report generated on: 02-06-2025 11:55:26
"API","","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.37-12-MAR-MTOE.A","        Morocco","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005503009455871091","0.017712811686085076","0.016680997413109248","0.01745485811784112","0.017110920026849174","0.017712811686085076","0.015735167662881404","0.023989681846688038","0.02562338777889977","0.03361994839446245","0.05666380049092264","0.05950128974160618","0.06259673256053366","0.11659501284626875","0.1654342217671247","0.21659501280217625","0.2592433360851772","0.2609630265401369","0.3321582113754692","0.40610490093873697","0.3948409284587508","0.43912295767396353","0.460533103838212","0.5628546859083151"
"INTL.37-12-MOZ-MTOE.A","        Mozambique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-NAM-MTOE.A","        Namibia","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.000429922613739929","0.0015477214094637445","0.0015477214094637445","0.0018916595004556877","0.0018916595004556877","0.0018916595004556877","0.0018916595004556877"
"INTL.37-12-NRU-MTOE.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-NPL-MTOE.A","        Nepal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006"
"INTL.37-12-NLD-MTOE.A","        Netherlands","0.0000859845227479858","0.0001719690454959716","0.0013757523639677729","0.0019776440232036735","0.004815133273887205","0.007566638001822751","0.012639724843953913","0.01496130695814953","0.020464316414020623","0.0272570937111115","0.0375752364408698","0.04084264830529326","0.05503009455871091","0.055460017172450846","0.07128116935808024","0.07093723126708829","0.08142734304234256","0.11349957002734126","0.16087704206148143","0.17773000852008666","0.2350816851929932","0.2956147892075752","0.3662940669064195","0.39389509870852296","0.3433447977849821","0.4385382629192772","0.4283576954259157","0.48384350795519093","0.4984780737268981","0.6491745482950181","0.702536543112418","0.9087532240189123","0.9070077382071282","0.9895012893315458","1.3136457431869026","1.5481427336252096","1.8273176346199131","2.511964289520099"
"INTL.37-12-NLDA-MTOE.A","        Netherlands Antilles","0","0","0","0","0","0","0","0.0000859845227479858","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006878761819838864","0.006104901115106992","0.006104901115106992","0.006104901115106992","0.006104901115106992","0.006104901115106992","0.006104901115106992","0.006104901115106992","0.005417024933123106","0.005588993978619078","0.005846947546863035","0.007652622524570736","0.008254514183806638","0.013241616503189814","0.01496130695814953","0.01582115218562939","0.013499570071433771","0.017282889072345146","0.023293207212429355","0.02072226998226458","0.018572656913564935","0.021109200334630516","0.02029234736852465","0.02029234736852465"
"INTL.37-12-NCL-MTOE.A","        New Caledonia","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.000429922613739929","0.0005159071364879148","0.0005159071364879148","0.0006018916592359006","0.0006018916592359006","0.0006878761819838864","0.000429922613739929","0.000859845227479858","0.001719690454959716","0.002579535682439574","0.003439380909919432","0.002579535682439574","0.002579535682439574","0.004385210660147276","0.003955288046407347","0.004901117796635191","0.004471195182895262","0.004901117796635191","0.00533104041037512","0.0038693035236593613","0.0038693035236593613","0.0038693035236593613","0.004901117796635191","0.004213241614651304","0.003525365432667418","0.0036973344781633896","0.0036973344781633896"
"INTL.37-12-NZL-MTOE.A","        New Zealand","0","0","0","0","0","0","0.00005881341355962229","0.00008392089420203415","0.0000859845227479858","0.0000859845227479858","0.0007087704210116469","0.0011571470330237487","0.0018786758375207418","0.003319260531640496","0.010232158207010312","0.011831470330122848","0.013233018050915016","0.01247635425073274","0.030773860691504118","0.052295786735324964","0.052966466012759256","0.07915735164179573","0.09010318138761432","0.12568357690073084","0.1393637144699354","0.16660361127649728","0.176990541624454","0.17211521918464318","0.18822871874761574","0.20124677549166078","0.1992605330161823","0.17799656054060542","0.17603611342195133","0.1920120377485271","0.1961908855540792","0.22490971615190647","0.24807073935751534","0.30198031800958364"
"INTL.37-12-NIC-MTOE.A","        Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.009458297502278439","0.014015477207921687","0.018142734299825006","0.028374892506835316","0.04832330178436802","0.07274290624479599","0.07437661217700772","0.06268271708328166","0.054600171944970986","0.06887360272113663","0.06276870160602964","0.04729148751139219","0.056405846922678686","0.04832330178436802","0.04832330178436802"
"INTL.37-12-NER-MTOE.A","        Niger","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-NGA-MTOE.A","        Nigeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-NIU-MTOE.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-PRK-MTOE.A","        North Korea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432","0.00003439380909919432"
"INTL.37-12-MKD-MTOE.A","        North Macedonia","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006104901115106992","0.010404127252506282","0.009415305240904446","0.00950128976365243","0.008366294063379019","0.008753224415744955","0.010051590709239541","0.008882201199866933","0.009258357691532547","0.013555202057651719"
"INTL.37-12-MNP-MTOE.A","        Northern Mariana Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","ie","ie","ie"
"INTL.37-12-NOR-MTOE.A","        Norway","0","0","0","0","0","0","0.00024505588983175954","0.0006018916592359006","0.0007738607047318723","0.000859845227479858","0.0007738607047318723","0.0009458297502278439","0.0009458297502278439","0.0021496130686996452","0.00266552020518756","0.002321582114195617","0.006448839206098935","0.018744625959060904","0.021668099732492424","0.042906276851244915","0.054686156467718974","0.07669819429120334","0.07850386926891104","0.08400687872478213","0.07558039549547953","0.11031814268566578","0.13310404121388203","0.1617368872889613","0.19045571788678856","0.21607910566568833","0.18194325013473797","0.2452278588772555","0.33326741171891816","0.4749097160416752","0.8521926049552874","1.011779879175549","1.2744165600571664","1.2015588300806928"
"INTL.37-12-OMN-MTOE.A","        Oman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0007738607047318723","0.008856405843042538","0.010232158207010312","0.009888220116018368","0.009888220116018368"
"INTL.37-12-PAK-MTOE.A","        Pakistan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000859845227479858","0.000859845227479858","0.0015477214094637445","0.0005159071364879148","0.03413585553095037","0.06895958724388461","0.06758383487991684","0.11401547716382918","0.18065348229351819","0.2717970764063831","0.24780739455969508","0.24935511596915882","0.39415305227676695","0.5447119516084901","0.5447119516084901"
"INTL.37-12-PSE-MTOE.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-PAN-MTOE.A","        Panama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.009974204638766353","0.036027515031406054","0.05374032671749113","0.04223559757381063","0.050550300923540854","0.062304385183190515","0.05023215818937331","0.045571797056432474","0.049613069625587806","0.0762682716774634"
"INTL.37-12-PNG-MTOE.A","        Papua New Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-PRY-MTOE.A","        Paraguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-PER-MTOE.A","        Peru","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.02209802234623235","0.051160791035051556","0.0914015476811089","0.09226139290858877","0.12914875316747468","0.14221840062516852","0.15588993974209828","0.15657781592408215","0.16612209794910857","0.16612209794910857"
"INTL.37-12-PHL-MTOE.A","        Philippines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0014617368867157587","0.004557179705643248","0.004987102319383176","0.005245055887627134","0.005503009455871091","0.00533104041037512","0.007566638001822751","0.006448839206098935","0.005674978501367063","0.013069647457693843","0.06431642301549338","0.08383490967928615","0.09403267407719727","0.09913155627615283","0.0895700773465768","0.08826311260080742","0.10917454853311757","0.08856405843042538","0.08856405843042538"
"INTL.37-12-POL-MTOE.A","        Poland","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0","0.0001719690454959716","0.0003439380909919432","0.0003439380909919432","0.000429922613739929","0.0012037833184718012","0.005245055887627134","0.01066208082075024","0.012209802230213984","0.011607910570978083","0.022012037823484366","0.04488392087444859","0.07196904554006411","0.09260533099958071","0.1430782458526484","0.27403267399783077","0.40490111762026515","0.5106620806002877","0.6516766979069845","0.9224419600403917","1.0557695610134186","1.2531556314336947","1.0723731723560546","1.269191744926194","1.3266697414614697","1.3958727422908015","1.7007738599551592","2.033181194288386"
"INTL.37-12-PRT-MTOE.A","        Portugal","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0003439380909919432","0.0009458297502278439","0.0014617368867157587","0.0013757523639677729","0.0018056749777077019","0.0032674118644234608","0.007652622524570736","0.010576096298002253","0.014445399821661615","0.022012037823484366","0.031126397234770863","0.04264832328300096","0.07016337056235641","0.15245055883217884","0.2515047290378585","0.3471195183336187","0.49501289746015426","0.6515047288614885","0.7824247631975716","0.7826827167658156","0.8733276006467422","1.023009457846436","1.0302149608527171","0.9872398963832738","1.0613155627306636","1.041487531784978","1.0766809969457287","1.1673430777312048","1.0575236452774774","1.1363714526373805","1.138779019274324","1.1292516590033743"
"INTL.37-12-PRI-MTOE.A","        Puerto Rico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.001289767841219787","0.014875322435401545","0.018744625959060904","0.020550300936768608","0.01659501289036126","0.012811693889449884","0.009286328456782468","0.013671539116929744","0.01229578675296197","0.013981083398822492","0.013981083398822492","0.013981083398822492"
"INTL.37-12-QAT-MTOE.A","        Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-REU-MTOE.A","        Reunion","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000429922613739929","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.000859845227479858","0.001719690454959716","0.001719690454959716","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.37-12-ROU-MTOE.A","        Romania","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002579535682439574","0.000429922613739929","0.0007738607047318723","0.026311263960883655","0.1193465175742043","0.22699914005468252","0.3886500428208958","0.53319002556026","0.6073086841690237","0.5666380049092264","0.6368615646375064","0.5436113497173158","0.5823559756675583","0.5972055027461354","0.5653912293293807","0.6016337056676567","0.6443206617967283"
"INTL.37-12-RUS-MTOE.A","        Russia","--","--","--","--","--","--","0","0","0","0","0","0","0","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0005159071364879148","0.0007738607047318723","0.0006018916592359006","0.0006018916592359006","0.000429922613739929","0.0006018916592359006","0.000429922613739929","0.0003439380909919432","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.000429922613739929","0.008254514183806638","0.0127257093667019","0.0127257093667019","0.01204643163699281","0.01993981082525791","0.028443680125033705","0.10669819427797558","0.2847205501754054","0.47704213220582525",".657456985780618029850142189959032"
"INTL.37-12-RWA-MTOE.A","        Rwanda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-SHN-MTOE.A","        Saint Helena","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-KNA-MTOE.A","        Saint Kitts and Nevis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000429922613739929","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.0006878761819838864","0.000429922613739929","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148"
"INTL.37-12-LCA-MTOE.A","        Saint Lucia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-SPM-MTOE.A","        Saint Pierre and Miquelon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-VCT-MTOE.A","        Saint Vincent/Grenadines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-WSM-MTOE.A","        Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00001719690454959716","0.00001719690454959716","0.00001719690454959716","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.00000859845227479858","0.000011177987957238154","0.000011177987957238154"
"INTL.37-12-STP-MTOE.A","        Sao Tome and Principe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-SAU-MTOE.A","        Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00041272570919033186","0.00041272570919033186","0.00041272570919033186","0.00041272570919033186","0.006276870160602964","0.13654342212380147","0.13654342212380147"
"INTL.37-12-SEN-MTOE.A","        Senegal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0019776440232036735","0.01865864143631292","0.034393809099194324","0.06319862421976957","0.06319862421976957"
"INTL.37-12-SRB-MTOE.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.002235597591447631","0.004170249353277312","0.012932072221297065","0.07723129833224085","0.08388650039293495","0.0932502149201906","0.08163088560459159","0.0919142905871597"
"INTL.37-12-SYC-MTOE.A","        Seychelles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.0006018916592359006","0.000429922613739929","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148"
"INTL.37-12-SLE-MTOE.A","        Sierra Leone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-SGP-MTOE.A","        Singapore","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-SVK-MTOE.A","        Slovakia","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0.0001719690454959716","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0006878761819838864","0.0006018916592359006","0.0005159071364879148","0.0005159071364879148","0.000429922613739929","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0005159071364879148","0.0003439380909919432","0.000429922613739929","0.0003439380909919432","0.0003439380909919432"
"INTL.37-12-SVN-MTOE.A","        Slovenia","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00036113499554154036","0.00036113499554154036","0.0005159071364879148","0.0004987102319383177","0.0004901117796635191","0.0005159071364879148","0.0005245055887627134","0.0005417024933123106","0.0004815133273887205","0.000492932072009653","0.0005525537400831064"
"INTL.37-12-SLB-MTOE.A","        Solomon Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-SOM-MTOE.A","        Somalia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.000533104041037512","0.000533104041037512","0.000533104041037512","0.000533104041037512","0.000533104041037512","0.000533104041037512","0.000533104041037512"
"INTL.37-12-ZAF-MTOE.A","        South Africa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005159071364879148","0.0010318142729758297","0.0010318142729758297","0.0010318142729758297","0.0010318142729758297","0.0018056749777077019","0.002579535682439574","0.0029234737734315174","0.003181427341675475","0.003181427341675475","0.000859845227479858","0.09088564054462099","0.2149613068699645","0.31814273416754746","0.4233877900110821","0.5560619086112242","0.5695614786826579","0.5684436798869341","0.7184866720821694","0.8331040409052345","0.9985382626723591"
"INTL.37-12-KOR-MTOE.A","        South Korea","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0","0","0.0000859845227479858","0.0001719690454959716","0.0005159071364879148","0.0014617368867157587","0.0011177987957238155","0.001289767841219787","0.0021496130686996452","0.0040412725691553325","0.011177987957238155","0.020550300936768608","0.03233018055324266","0.03748925191812181","0.058899398082370276","0.07024935508510441","0.07411865860876377","0.07850386926891104","0.0987102321146877","0.09845227854644374","0.11530524500504896","0.14463456571438693","0.18640584686535844","0.21183147024193782","0.23036113489412877","0.2708254512993309","0.27342218388632006","0.2899398107062081","0.29277729995689167"
"INTL.37-12-SSD-MTOE.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-ESP-MTOE.A","        Spain","0","0","0","0.0011177987957238155","0.0012037833184718012","0.001289767841219787","0.008856405843042538","0.009974204638766353","0.015047291480897515","0.023215821141956167","0.03129836628026683","0.06380051587900547","0.11625107475527681","0.23594153042047306","0.4064488390297289","0.581169389253636","0.8032674115116833","1.0382631121819286","1.349957007143377","1.8208082537113475","2.0031814264598253","2.3704213231164726","2.8328460864551404","3.277472053584975","3.7138435065310027","3.6002579519809137","4.150042990431535","4.698280307472692","4.38589853632926","4.137747203678573","4.102493549351899","4.121152190788211","4.269475492528487","4.6680137554654015","4.734909714163335","5.2061908833450445","5.260071708772706","5.387815070711222"
"INTL.37-12-LKA-MTOE.A","        Sri Lanka","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0003439380909919432","0.0002579535682439574","0.0002579535682439574","0.0001719690454959716","0.0001719690454959716","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.004557179705643248","0.007910576092814694","0.012639724843953913","0.020206362845776663","0.02338779018745214","0.029492691302559132","0.0296646603480551","0.03138435080301482","0.028030954415843374","0.02992261391629906","0.03009458296179503","0.05614789335443473","0.06345657778801353","0.06878761819838865"
"INTL.37-12-SDN-MTOE.A","        Sudan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-SUR-MTOE.A","        Suriname","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-SWE-MTOE.A","        Sweden","0.0005159071364879148","0.0005159071364879148","0.000429922613739929","0.000429922613739929","0.0005159071364879148","0.0011177987957238155","0.00266552020518756","0.004127257091903319","0.006190885637854978","0.008512467752050595","0.012381771275709956","0.01745485811784112","0.0272570937111115","0.030782459143778917","0.039294926895829516","0.04144453996452916","0.05227858983077537","0.05838349094588236","0.07394668956326779","0.08039552876936673","0.08460877038401803","0.12261392943862776","0.17179707645047565","0.21418744616523264","0.2998280308222265","0.5251074804219493","0.6159931209665703","0.8462596728856763","0.9660361130736205","1.4034393802926244","1.3309544276160723","1.514101461069282","1.429320721639768","1.7065348229792743","2.3668099731610575","2.3308684426523993","2.8166287519824973","2.9531014776316953"
"INTL.37-12-CHE-MTOE.A","        Switzerland","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0001719690454959716","0.0002579535682439574","0.0002579535682439574","0.0002579535682439574","0.0003439380909919432","0.000429922613739929","0.000429922613739929","0.0005159071364879148","0.0006878761819838864","0.001289767841219787","0.0013757523639677729","0.0016337059322117304","0.0019776440232036735","0.003181427341675475","0.0060189165923590065","0.007566638001822751","0.0077386070473187225","0.008684436797546565","0.009458297502278439","0.009372312979530452","0.011401547716382918","0.010472914870704671","0.01254514186893113","0.01250645743214681","0.012516423038333302","0.013037953562608935","0.014415941524168155"
"INTL.37-12-SYR-MTOE.A","        Syria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858"
"INTL.37-12-TWN-MTOE.A","        Taiwan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00012037833184718012","0.0010490111775254267","0.0013671539116929742","0.002046431641402062","0.0021754084255240407","0.007850386926891105","0.02374032673071888","0.037790197747739764","0.05058469473264005","0.06763542559356564","0.08824591569625784","0.1283490971059184","0.12153912290427793","0.14101461730669673","0.1290197763833527","0.13114359409522794","0.12528804809609012","0.14810834043340554","0.14699054163768174","0.16269991394373873","0.19852966457282442","0.19411006010357795","0.30464839032139085","0.5363961142088893"
"INTL.37-12-TJK-MTOE.A","        Tajikistan","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-TZA-MTOE.A","        Tanzania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432","0.0003439380909919432"
"INTL.37-12-THA-MTOE.A","        Thailand","0","0","0","0","0","0","0","0","0","0","0","0","0.00003439380909919432","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00002579535682439574","0.00006878761819838864","0.00007738607047318723","0","0","0.0000859845227479858","0.0000859845227479858","0.000429922613739929","0.012123817707466","0.02622527943813567","0.02622527943813567","0.02828890798408733","0.0296646603480551","0.09544282025026424","0.1411006018294447","0.3155631984851079","0.27687016324851427","0.3054170248008456","0.2627687015178446","0.302751504595658"
"INTL.37-12-BHS-MTOE.A","        The Bahamas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858","0.0000859845227479858"
"INTL.37-12-TLS-MTOE.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-TGO-MTOE.A","        Togo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-TON-MTOE.A","        Tonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0000859845227479858","0.0002579535682439574","0.0001719690454959716","0.0000859845227479858","0.0000859845227479858"
"INTL.37-12-TTO-MTOE.A","        Trinidad and Tobago","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-TUN-MTOE.A","        Tunisia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0019776440232036735","0.0020636285459516594","0.002579535682439574","0.0028374892506835316","0.0037833190009113754","0.0036113499554154037","0.0032674118644234608","0.0036973344781633896","0.003353396387171446","0.008340498706554624","0.011951848661970027","0.009372312979530452","0.016852966458605217","0.030782459143778917","0.043594153033228805","0.03852106619109764","0.04075666378254527","0.038607050713845625","0.03895098880483757","0.0429922613739929","0.0399828030778134","0.03654342216789397","0.02768701632485143","0.029062768688819202"
"INTL.37-12-TUR-MTOE.A","        Turkiye","0","0","0","0","0","0","0","0","0","0","0","0","0.000429922613739929","0.0018056749777077019","0.0028374892506835316","0.00533104041037512","0.004127257091903319","0.005245055887627134","0.004987102319383176","0.005073086842131163","0.010920034388994197","0.03052450557553496","0.07282889076754398","0.12854686150823877","0.25004299215114273","0.40550300927950106","0.5018916592799931","0.647893378906073","0.7295786755166596","0.9966466031719035","1.3225365428390445","1.529939810159461","1.7055975916813213","1.858392088604492","2.1348237307869917","2.6848753212581316","2.9957372815681844","2.8968760090408376"
